Fighter,Wins,WinsByKO,WinsBySubmission,WinsByDecision,Losses,HeightCms,ReachCms,AvgSigStrLanded,AvgTDLanded,AvgSigStrPct,AvgSubAtt,Stance,WeightLbs,Age,KoPct,SubPct,DecPct,AvgRounds,Elo,OpponentElo,SigStrAbsorbed,CurrentWinStreak,FinishL5,LossesByKO,LossesBySub,LossesByDec,WinPct,TotalRoundsFought
Toshiomi Kazama,1,0,0,1,0,170.18,175.26,1.72,1.68,0.53,0.6,Orthodox,135,25,0.0,0.0,1.0,3.0,1500.0,1500.0,3.94,1,0.0,0.0,0.0,0.0,1.0,3
SeungGuk Choi,2,0,0,2,0,167.64,162.56,2.69,1.02,0.42,0.0,Orthodox,125,26,0.0,0.0,1.0,3.0,1500.0,1500.0,2.69,2,0.0,0.0,0.0,0.0,1.0,6
HyunSung Park,2,1,1,0,0,170.18,167.64,4.15,1.54,0.44,2.6,Orthodox,125,27,0.5,0.5,0.0,1.0,1500.0,1500.0,2.62,2,0.0,0.0,0.0,0.0,1.0,2
Glover Teixeira,19,8,8,3,7,187.96,193.04,3.73,2.11,0.49,0.9,Orthodox,205,43,0.4210526315789473,0.4210526315789473,0.1578947368421052,2.3461538461538463,1541.0927520997393,1528.5858424141672,4.43,0,3.75,0.0,1.0,0.0,0.7307692307692307,61
Lauren Murphy,8,2,1,5,5,165.1,170.18,4.05,1.03,0.39,0.1,Orthodox,125,39,0.25,0.125,0.625,3.0,1555.9341777140885,1511.075282319035,5.25,1,1.0,1.0,0.0,0.0,0.6153846153846154,39
Mauricio Rua,27,21,1,5,13,185.42,193.04,3.57,2.01,0.5,0.7,Orthodox,205,41,0.7777777777777778,0.037037037037037,0.1851851851851851,2.1,1479.5453830062352,1492.6885367594389,2.79,0,0.0,1.0,0.0,1.0,0.675,84
Mounir Lazzez,2,0,0,2,1,185.42,193.04,7.49,1.8,0.55,0.0,Orthodox,170,35,0.0,0.0,1.0,2.333333333333333,1509.390165832895,1500.0,5.42,1,0.0,1.0,0.0,0.0,0.6666666666666666,7
Shamil Abdurakhimov,5,2,0,3,5,190.5,193.04,2.41,1.01,0.44,0.1,Orthodox,235,41,0.4,0.0,0.6,2.2,1446.6901314888487,1526.2511061782347,3.02,0,0.0,3.0,0.0,0.0,0.5,22
Ismael Bonfim,1,0,0,1,0,172.72,180.34,5.8,1.07,0.54,0.0,Orthodox,155,27,0.0,0.0,1.0,3.0,1500.0,1522.9652302089885,2.66,1,0.0,0.0,0.0,0.0,1.0,3
Saimon Oliveira,1,0,0,1,1,162.56,182.88,2.82,1.21,0.41,1.6,Orthodox,135,31,0.0,0.0,1.0,3.0,1485.3592484714195,1504.1613191965243,3.91,0,0.0,0.0,0.0,1.0,0.5,6
Allan Nascimento,1,0,0,1,2,172.72,175.26,3.21,1.55,0.61,0.9,Orthodox,125,31,0.0,0.0,1.0,3.0,1505.8125315304196,1507.946116528727,2.28,1,0.0,0.0,0.0,1.0,0.3333333333333333,9
Bobby Green,14,2,3,9,10,177.8,180.34,6.43,1.23,0.53,0.3,Orthodox,155,36,0.1428571428571428,0.2142857142857142,0.6428571428571429,2.6666666666666665,1525.5538934151332,1516.9382710967518,3.74,0,1.0,1.0,0.0,2.0,0.5833333333333334,64
Cheyanne Vlismas,3,1,0,2,1,160.02,160.02,4.93,0.25,0.5,0.2,Switch,115,27,0.3333333333333333,0.0,0.6666666666666666,2.5,1514.9639620687988,1507.9805556253611,2.57,2,0.0,0.0,0.0,0.0,0.75,10
Saidyokub Kakhramonov,2,0,1,1,0,172.72,175.26,2.05,6.63,0.51,1.9,Orthodox,135,27,0.0,0.5,0.5,3.0,1529.8137708899849,1540.100490482824,0.88,2,2.5,0.0,0.0,0.0,1.0,6
David Dvorak,3,0,1,2,1,165.1,172.72,3.48,0.58,0.43,0.2,Orthodox,125,30,0.0,0.3333333333333333,0.6666666666666666,2.5,1524.6764255612943,1505.842289843465,3.29,0,1.6666666666666667,0.0,0.0,1.0,0.75,10
Sergey Morozov,2,0,0,2,2,167.64,170.18,3.01,3.63,0.43,0.0,Orthodox,135,33,0.0,0.0,1.0,2.5,1506.260975041539,1501.1063324039171,2.97,1,0.0,0.0,2.0,0.0,0.5,10
Journey Newson,1,0,0,1,2,165.1,170.18,2.64,0.56,0.32,0.3,Orthodox,135,33,0.0,0.0,1.0,2.6666666666666665,1494.8700955731958,1503.2521950083078,2.57,1,2.5,1.0,0.0,1.0,0.3333333333333333,8
Paddy Pimblett,3,1,2,0,0,177.8,185.42,4.94,0.91,0.53,2.1,Orthodox,155,27,0.3333333333333333,0.6666666666666666,0.0,1.3333333333333333,1525.0745073665828,1522.4041824041276,3.48,3,5.0,0.0,0.0,0.0,1.0,4
Darren Till,6,2,0,4,4,182.88,187.96,2.3,0.55,0.46,0.0,Southpaw,185,29,0.3333333333333333,0.0,0.6666666666666666,3.2,1474.028104987589,1528.8287916304691,3.31,0,0.0,0.0,1.0,1.0,0.6,32
Dalcha Lungiambula,2,1,0,1,4,172.72,193.04,3.07,2.14,0.45,0.0,Orthodox,185,35,0.5,0.0,0.5,2.5,1483.9011638431905,1491.4361226112917,3.93,0,2.5,1.0,1.0,1.0,0.3333333333333333,15
Kyle Daukaus,3,0,1,2,3,190.5,193.04,3.22,2.12,0.52,1.9,Southpaw,185,29,0.0,0.3333333333333333,0.6666666666666666,2.5,1481.7848322208913,1512.1742977740005,2.94,0,2.5,1.0,0.0,2.0,0.5,15
Scott Holtzman,7,2,1,4,5,175.26,175.26,4.32,1.88,0.47,0.2,Orthodox,155,39,0.2857142857142857,0.1428571428571428,0.5714285714285714,2.6666666666666665,1499.8609533167862,1500.8407508490914,3.66,0,2.5,1.0,0.0,0.0,0.5833333333333334,32
Natan Levy,2,0,1,1,1,175.26,180.34,3.7,5.03,0.52,0.5,Southpaw,155,31,0.0,0.5,0.5,3.0,1498.5936120845615,1476.8449782437303,3.52,1,0.0,0.0,0.0,1.0,0.6666666666666666,9
Genaro Valdez,1,1,0,0,1,175.26,182.88,4.08,1.54,0.3,0.4,Orthodox,155,30,1.0,0.0,0.0,1.5,1479.4225830947726,1494.2800323484207,7.16,0,0.0,1.0,0.0,0.0,0.5,3
Maryna Moroz,6,0,2,4,3,170.18,170.18,4.42,0.7,0.33,0.6,Orthodox,125,31,0.0,0.3333333333333333,0.6666666666666666,2.6666666666666665,1527.0723554755414,1500.015664403516,4.42,3,2.5,0.0,0.0,0.0,0.6666666666666666,24
Tereza Bleda,1,0,0,1,0,175.26,180.34,3.02,1.81,0.53,0.7,Orthodox,125,20,0.0,0.0,1.0,3.0,1500.0,1515.6415452390345,1.86,1,0.0,0.0,0.0,0.0,1.0,3
Frankie Edgar,18,5,2,11,10,167.64,172.72,3.77,2.29,0.4,0.3,Orthodox,135,41,0.2777777777777778,0.1111111111111111,0.6111111111111112,3.5,1460.359530420329,1525.8295808300886,2.82,0,0.0,2.0,0.0,1.0,0.6428571428571429,98
Brad Riddell,4,0,0,4,2,170.18,180.34,4.71,1.77,0.53,0.0,Orthodox,155,31,0.0,0.0,1.0,2.6666666666666665,1521.9295111928484,1519.0591878627888,3.53,0,0.0,1.0,1.0,0.0,0.6666666666666666,16
Ottman Azaitar,2,2,0,0,0,172.72,180.34,5.73,0.0,0.51,0.0,Switch,155,32,1.0,0.0,0.0,1.0,1540.7275581424992,1514.3961428946752,4.96,2,5.0,0.0,0.0,0.0,1.0,2
Silvana Gomez Juarez,1,1,0,0,2,160.02,165.1,4.26,0.0,0.32,0.0,Orthodox,115,37,1.0,0.0,0.0,1.0,1496.0608059677832,1491.1964327658943,4.04,1,5.0,0.0,2.0,0.0,0.3333333333333333,3
Michael Trizano,3,0,0,3,3,180.34,180.34,3.63,0.36,0.53,0.5,Orthodox,145,30,0.0,0.0,1.0,2.833333333333333,1480.7924557146305,1512.4279403559156,4.4,0,0.0,1.0,0.0,1.0,0.5,17
Nicolae Negumereanu,4,2,0,2,1,182.88,198.12,3.58,1.02,0.41,0.0,Orthodox,205,28,0.5,0.0,0.5,2.4,1554.3916937364702,1498.700641599005,5.56,4,2.5,0.0,0.0,0.0,0.8,12
Darrick Minner,2,0,1,1,4,170.18,175.26,2.63,2.4,0.65,2.7,Orthodox,145,32,0.0,0.5,0.5,2.0,1478.9647299830342,1500.1670149027298,2.28,0,2.5,1.0,1.0,1.0,0.3333333333333333,12
Tagir Ulanbekov,2,0,0,2,1,170.18,177.8,3.22,3.71,0.45,2.1,Southpaw,125,31,0.0,0.0,1.0,3.0,1507.0827484783017,1499.017645534355,3.29,0,0.0,0.0,0.0,1.0,0.6666666666666666,9
Shanna Young,1,1,0,0,3,170.18,165.1,3.18,0.0,0.47,0.6,Orthodox,125,31,1.0,0.0,0.0,2.25,1485.4186295754323,1490.2346208021434,4.88,1,5.0,1.0,0.0,1.0,0.25,9
Benito Lopez,3,0,0,3,1,177.8,185.42,4.39,0.0,0.45,0.3,Switch,135,28,0.0,0.0,1.0,2.5,1515.0,1520.1773992642757,5.18,1,0.0,0.0,0.0,0.0,0.75,10
Carlos Candelario,1,0,0,1,2,172.72,172.72,3.97,2.28,0.46,0.3,Southpaw,125,31,0.0,0.0,1.0,3.0,1485.0,1492.29277884854,5.17,0,0.0,0.0,0.0,1.0,0.3333333333333333,9
Jared Vanderaa,2,1,0,1,5,193.04,203.2,4.96,0.18,0.44,0.0,Orthodox,265,30,0.5,0.0,0.5,2.142857142857143,1438.3763735425534,1504.022472416488,5.67,0,0.0,3.0,1.0,1.0,0.2857142857142857,15
TJ Dillashaw,13,7,1,5,4,167.64,170.18,5.09,1.56,0.41,0.8,Orthodox,135,36,0.5384615384615384,0.0769230769230769,0.3846153846153846,2.823529411764706,1511.1556072890644,1538.0225632512602,3.47,1,0.0,0.0,0.0,0.0,0.7647058823529411,48
Katlyn Chookagian,11,0,0,11,4,175.26,172.72,4.58,0.31,0.34,0.3,Orthodox,125,33,0.0,0.0,1.0,2.8666666666666667,1536.141410495193,1524.7631757746144,4.41,4,0.0,2.0,0.0,0.0,0.7333333333333333,43
Gadzhi Omargadzhiev,1,0,1,0,1,185.42,180.34,1.8,1.35,0.39,0.5,Switch,170,29,0.0,1.0,0.0,2.0,1485.0,1507.1764000042328,2.2,0,0.0,0.0,0.0,1.0,0.5,4
Jordan Wright,2,2,0,0,3,187.96,195.58,4.1,2.09,0.56,0.4,Orthodox,205,31,1.0,0.0,0.0,1.4,1487.040953843826,1502.6575658954246,6.03,0,5.0,2.0,1.0,0.0,0.4,7
Dusko Todorovic,3,2,0,1,3,185.42,187.96,5.54,0.96,0.57,0.0,Orthodox,185,28,0.6666666666666666,0.0,0.3333333333333333,1.8333333333333333,1482.4581826491628,1490.3096752883275,4.55,0,5.0,2.0,0.0,1.0,0.5,11
Misha Cirkunov,6,1,5,0,6,190.5,195.58,3.86,4.15,0.51,1.7,Orthodox,205,35,0.1666666666666666,0.8333333333333334,0.0,1.5,1469.084635303515,1497.7831741242126,3.06,0,5.0,1.0,1.0,1.0,0.5,18
Brandon Davis,3,0,1,2,6,177.8,182.88,4.68,0.74,0.35,0.1,Orthodox,135,32,0.0,0.3333333333333333,0.6666666666666666,2.555555555555556,1461.42125636506,1498.704865001889,4.62,0,0.0,1.0,0.0,2.0,0.3333333333333333,23
Nick Maximov,3,0,0,3,1,182.88,193.04,1.93,4.16,0.45,0.2,Southpaw,185,24,0.0,0.0,1.0,2.5,1512.5127711440853,1508.7676592876935,2.64,0,0.0,0.0,1.0,0.0,0.75,10
Francisco Trinaldo,18,5,2,11,7,175.26,177.8,3.13,0.98,0.45,0.5,Southpaw,170,44,0.2777777777777778,0.1111111111111111,0.6111111111111112,2.6,1530.9292228916756,1511.7646549994292,2.67,2,1.25,0.0,0.0,2.0,0.72,65
Mike Davis,2,1,0,1,2,182.88,182.88,5.35,2.77,0.52,0.4,Orthodox,155,29,0.5,0.0,0.5,2.75,1504.137483083232,1500.9337571791486,6.2,2,5.0,0.0,0.0,1.0,0.5,11
Aleksei Oleinik,9,1,7,1,7,187.96,203.2,3.29,1.82,0.48,1.9,Orthodox,240,45,0.1111111111111111,0.7777777777777778,0.1111111111111111,1.625,1479.2890988617744,1501.5820706677737,3.8,1,2.5,1.0,0.0,1.0,0.5625,26
Krzysztof Jotko,11,1,0,10,5,185.42,195.58,2.98,1.33,0.42,0.1,Southpaw,185,33,0.0909090909090909,0.0,0.9090909090909092,2.75,1526.948231155597,1524.821041175595,2.23,2,0.0,0.0,0.0,1.0,0.6875,44
Randy Costa,2,2,0,0,3,175.26,185.42,6.53,0.0,0.46,0.0,Switch,135,28,1.0,0.0,0.0,1.6,1497.4844474880042,1504.6104764011277,7.58,0,5.0,2.0,0.0,0.0,0.4,8
Louis Cosce,1,1,0,0,1,175.26,180.34,4.31,1.04,0.45,0.5,Orthodox,170,27,1.0,0.0,0.0,2.0,1500.0,1491.9436775206325,5.35,0,0.0,0.0,0.0,0.0,0.5,4
Nate Diaz,19,4,11,4,12,182.88,193.04,4.57,1.05,0.45,1.3,Southpaw,170,37,0.2105263157894736,0.5789473684210527,0.2105263157894736,2.4838709677419355,1500.0,1484.1875161648177,3.77,0,0.0,0.0,0.0,1.0,0.6129032258064516,77
Danyelle Wolf,1,0,0,1,0,180.34,177.8,2.37,0.0,0.25,0.5,Orthodox,145,39,0.0,0.0,1.0,3.0,1500.0,1510.1363609050647,4.57,1,0.0,0.0,0.0,0.0,1.0,3
Alatengheili,3,1,0,2,1,165.1,167.64,2.64,1.99,0.32,0.0,Orthodox,135,30,0.3333333333333333,0.0,0.6666666666666666,3.25,1519.0800324125212,1501.4038573748214,5.03,1,5.0,0.0,0.0,0.0,0.75,13
Khalid Taha,1,1,0,0,3,165.1,175.26,2.64,0.0,0.32,0.2,Orthodox,135,30,1.0,0.0,0.0,3.25,1481.5522198712413,1496.875,4.12,0,5.0,0.0,0.0,2.0,0.25,13
Luke Rockhold,15,6,7,2,4,190.5,195.58,4.1,0.7,0.49,1.0,Southpaw,185,37,0.4,0.4666666666666667,0.1333333333333333,1.894736842105263,1480.0,1491.7449666869652,2.68,0,0.0,1.0,0.0,0.0,0.7894736842105263,36
Wu Yanan,1,0,1,0,4,172.72,167.64,4.23,0.62,0.41,0.2,Orthodox,135,26,0.0,1.0,0.0,2.6,1458.5000615156998,1492.8029947616192,4.95,0,0.0,0.0,0.0,2.0,0.2,13
Leonardo Santos,7,2,2,3,2,182.88,190.5,2.82,0.88,0.46,0.2,Orthodox,155,42,0.2857142857142857,0.2857142857142857,0.4285714285714285,2.555555555555556,1482.5871024835967,1511.6081970573334,3.4,0,0.0,1.0,1.0,0.0,0.7777777777777778,23
Francisco Figueiredo,2,0,1,1,1,167.64,172.72,2.04,2.51,0.61,0.4,Southpaw,125,32,0.0,0.5,0.5,2.333333333333333,1509.1031939889483,1489.1479311600706,2.59,1,2.5,0.0,0.0,1.0,0.6666666666666666,7
Dominick Cruz,14,2,0,12,3,172.72,172.72,3.91,2.82,0.33,0.1,Orthodox,135,37,0.1428571428571428,0.0,0.8571428571428571,3.4705882352941178,1506.6863149647745,1524.627961892095,2.61,2,0.0,1.0,0.0,0.0,0.8235294117647058,59
Ariane Lipski,3,0,1,2,4,167.64,170.18,4.1,0.56,0.41,0.3,Orthodox,125,28,0.0,0.3333333333333333,0.6666666666666666,2.4285714285714284,1475.753924607041,1505.018091605257,4.2,1,2.5,2.0,0.0,1.0,0.4285714285714285,17
Nina Nunes,4,0,1,3,4,165.1,162.56,4.39,0.24,0.45,0.5,Orthodox,125,36,0.0,0.25,0.75,2.75,1488.438494258468,1492.215124276235,3.47,0,0.0,0.0,1.0,0.0,0.5,22
Thiago Santos,14,11,0,3,9,187.96,193.04,3.72,0.88,0.48,0.1,Orthodox,205,38,0.7857142857142857,0.0,0.2142857142857142,2.3043478260869565,1470.6657156931392,1528.255934180925,2.57,0,0.0,0.0,1.0,3.0,0.6086956521739131,53
Sam Alvey,10,5,1,4,12,187.96,190.5,3.28,0.06,0.44,0.1,Southpaw,185,36,0.5,0.1,0.4,2.3181818181818183,1444.5345339219234,1500.96721293743,3.63,0,0.0,0.0,2.0,3.0,0.4545454545454545,51
Takashi Sato,2,2,0,0,3,177.8,185.42,2.21,0.76,0.41,0.0,Southpaw,170,32,1.0,0.0,0.0,2.2,1481.336295627798,1510.2915483569325,3.73,0,5.0,0.0,2.0,1.0,0.4,11
Miranda Granger,1,0,0,1,2,170.18,172.72,2.79,0.0,0.47,0.0,Orthodox,115,30,0.0,0.0,1.0,2.333333333333333,1498.853035002761,1497.6268526884255,2.57,0,0.0,0.0,0.0,1.0,0.3333333333333333,7
Ji Yeon Kim,3,1,0,2,5,170.18,182.88,5.37,0.0,0.36,0.1,Orthodox,125,32,0.3333333333333333,0.0,0.6666666666666666,2.875,1475.5197579102323,1507.7484514920714,5.41,0,5.0,0.0,0.0,3.0,0.375,23
Alexander Gustafsson,10,5,2,3,7,195.58,200.66,4.03,1.53,0.4,0.4,Orthodox,205,35,0.5,0.2,0.3,2.5294117647058822,1487.1196508340215,1485.3945020301846,3.53,0,0.0,0.0,1.0,0.0,0.5882352941176471,43
Mason Jones,1,0,0,1,1,177.8,187.96,5.61,3.16,0.44,0.0,Orthodox,155,27,0.0,0.0,1.0,4.0,1530.1781524569822,1506.801745129563,4.94,1,0.0,0.0,0.0,0.0,0.5,8
Damir Hadzovic,4,2,0,2,4,175.26,177.8,3.36,0.78,0.48,0.2,Orthodox,155,35,0.5,0.0,0.5,2.375,1501.6763936046025,1489.2410297578836,3.26,1,0.0,0.0,1.0,0.0,0.5,19
Charles Rosa,5,0,2,3,7,175.26,175.26,3.08,1.67,0.36,1.0,Switch,145,35,0.0,0.4,0.6,2.833333333333333,1470.0749409842963,1488.1870531790685,3.86,0,1.6666666666666667,0.0,0.0,4.0,0.4166666666666667,34
Claudio Silva,5,0,3,2,2,180.34,180.34,2.48,2.85,0.42,1.1,Southpaw,170,39,0.0,0.6,0.4,2.4285714285714284,1480.3997705201748,1490.9884190354635,3.0,0,5.0,0.0,0.0,2.0,0.7142857142857143,17
Shane Burgos,7,2,1,4,3,180.34,190.5,7.4,0.43,0.52,0.4,Orthodox,145,31,0.2857142857142857,0.1428571428571428,0.5714285714285714,2.8,1484.0131378764345,1516.7175369811582,6.78,1,0.0,1.0,0.0,1.0,0.7,28
Miesha Tate,12,1,4,7,7,167.64,165.1,2.62,2.02,0.45,1.3,Orthodox,135,35,0.0833333333333333,0.3333333333333333,0.5833333333333334,2.9473684210526314,1502.5756640706063,1504.792131115338,2.98,0,5.0,0.0,0.0,1.0,0.631578947368421,56
Dwight Grant,4,2,0,2,4,185.42,193.04,3.29,0.61,0.36,0.0,Switch,185,37,0.5,0.0,0.5,2.25,1463.5033361545682,1498.995998633117,2.66,0,0.0,2.0,0.0,1.0,0.5,18
Antonina Shevchenko,4,2,1,1,4,172.72,170.18,3.86,0.43,0.55,0.4,Southpaw,125,37,0.5,0.25,0.25,2.375,1484.0794877159428,1498.7739059975077,2.93,0,5.0,1.0,1.0,1.0,0.5,19
Cortney Casey,6,1,2,3,8,170.18,170.18,4.29,0.39,0.39,0.5,Orthodox,125,35,0.1666666666666666,0.3333333333333333,0.5,2.571428571428572,1503.0924081429273,1487.194208341778,4.0,1,2.5,0.0,1.0,1.0,0.4285714285714285,36
Karl Roberson,5,1,2,2,5,185.42,187.96,2.57,0.72,0.51,0.5,Southpaw,205,31,0.2,0.4,0.4,1.7,1467.584319659164,1512.140953575959,2.42,0,0.0,1.0,2.0,0.0,0.5,17
Ronnie Lawrence,3,1,0,2,0,172.72,172.72,2.78,6.75,0.56,0.2,Switch,135,30,0.3333333333333333,0.0,0.6666666666666666,3.0,1533.6937383186323,1502.6478371523335,1.75,3,2.5,0.0,0.0,0.0,1.0,9
Robbie Lawler,20,13,0,7,14,180.34,187.96,3.85,0.65,0.47,0.0,Southpaw,170,40,0.65,0.0,0.35,2.764705882352941,1495.5104902146209,1508.6658503650951,4.67,1,5.0,0.0,1.0,1.0,0.5882352941176471,94
Jalin Turner,6,4,2,0,2,190.5,195.58,5.6,0.79,0.48,1.1,Southpaw,155,27,0.6666666666666666,0.3333333333333333,0.0,1.625,1543.7601125607544,1511.0712186060666,4.63,4,5.0,0.0,0.0,0.0,0.75,13
Donald Cerrone,29,10,10,9,16,185.42,185.42,4.41,1.16,0.46,1.2,Orthodox,155,39,0.3448275862068966,0.3448275862068966,0.3103448275862069,2.311111111111111,1447.2311816145875,1502.0390585252649,4.48,0,0.0,2.0,0.0,1.0,0.6444444444444445,104
Ian Garry,2,1,0,1,0,190.5,187.96,5.5,0.77,0.55,0.3,Orthodox,170,24,0.5,0.0,0.5,2.0,1531.975327168369,1492.7682908907766,3.58,2,2.5,0.0,0.0,0.0,1.0,4
Uriah Hall,10,8,0,2,8,182.88,200.66,3.23,0.54,0.48,0.1,Orthodox,185,37,0.8,0.0,0.2,2.333333333333333,1542.8366942681416,1513.3957099005147,3.85,0,3.75,0.0,0.0,1.0,0.5555555555555556,42
Jessica Eye,5,1,0,4,9,167.64,167.64,3.86,0.58,0.37,0.5,Orthodox,125,35,0.2,0.0,0.8,3.2142857142857144,1457.3729964858312,1510.396247982713,4.19,0,0.0,0.0,0.0,3.0,0.3571428571428571,45
Raulian Paiva,4,1,0,3,3,172.72,175.26,4.14,0.65,0.42,0.2,Orthodox,135,26,0.25,0.0,0.75,2.2857142857142856,1507.7269686370078,1510.9361277207972,5.01,0,5.0,2.0,0.0,0.0,0.5714285714285714,16
Brian Kelleher,8,2,3,3,6,167.64,167.64,3.31,1.68,0.41,0.7,Switch,135,35,0.25,0.375,0.375,2.071428571428572,1516.7928021067432,1504.4483837884454,4.61,0,2.5,0.0,1.0,2.0,0.5714285714285714,29
Guram Kutateladze,1,0,0,1,0,180.34,182.88,3.95,0.77,0.45,0.0,Orthodox,155,30,0.0,0.0,1.0,3.0,1510.0,1514.6764000042328,4.53,1,0.0,0.0,0.0,0.0,1.0,3
Tony Kelley,2,1,0,1,1,175.26,177.8,5.55,0.0,0.47,1.4,Switch,135,35,0.5,0.0,0.5,2.6666666666666665,1535.1517487413812,1522.7310223827326,4.85,2,2.5,0.0,0.0,0.0,0.6666666666666666,8
Danny Chavez,1,0,0,1,1,172.72,170.18,2.86,1.95,0.38,0.0,Orthodox,145,35,0.0,0.0,1.0,4.5,1500.0808690061735,1503.585322114841,3.83,0,0.0,0.0,0.0,1.0,0.5,9
Eddie Wineland,11,8,0,3,11,170.18,175.26,3.4,0.34,0.29,0.1,Orthodox,135,37,0.7272727272727273,0.0,0.2727272727272727,2.227272727272727,1461.3686439745743,1493.5990364369584,3.76,0,0.0,2.0,0.0,0.0,0.5,49
Deron Winn,2,0,0,2,2,167.64,177.8,4.55,4.28,0.44,0.0,Orthodox,185,33,0.0,0.0,1.0,3.0,1507.347123458326,1501.7388943727271,6.21,1,0.0,0.0,1.0,1.0,0.5,12
Joanna Jedrzejczyk,10,2,0,8,4,167.64,165.1,6.28,0.27,0.48,0.1,Orthodox,115,34,0.2,0.0,0.8,3.928571428571429,1504.568533338977,1494.4698968065677,3.25,0,0.0,0.0,0.0,1.0,0.7142857142857143,55
Ramazan Emeev,5,0,0,5,2,177.8,193.04,2.53,2.37,0.45,0.7,Southpaw,170,35,0.0,0.0,1.0,3.0,1513.8625704269548,1500.0,2.14,0,0.0,0.0,0.0,1.0,0.7142857142857143,21
Poliana Botelho,3,1,0,2,3,172.72,170.18,2.9,0.85,0.58,0.0,Orthodox,125,33,0.3333333333333333,0.0,0.6666666666666666,2.333333333333333,1475.5508866393,1499.585779638108,2.8,0,0.0,0.0,0.0,2.0,0.5,14
Zarrukh Adashev,1,0,0,1,2,165.1,165.1,3.65,0.0,0.4,0.5,Southpaw,125,29,0.0,0.0,1.0,2.333333333333333,1481.5880230375744,1496.216953804386,3.04,1,0.0,1.0,0.0,1.0,0.3333333333333333,7
Felice Herrig,5,0,2,3,4,162.56,165.1,3.84,1.08,0.37,0.8,Orthodox,115,37,0.0,0.4,0.6,2.4444444444444446,1487.5,1487.904186406793,5.19,0,0.0,0.0,1.0,0.0,0.5555555555555556,22
Joe Solecki,4,0,2,2,1,175.26,177.8,1.98,2.23,0.56,1.4,Orthodox,155,28,0.0,0.5,0.5,2.2,1518.4205564671038,1518.6118648244385,1.53,0,2.5,0.0,0.0,1.0,0.8,11
Alex Da Silva,1,0,0,1,2,172.72,185.42,2.14,1.97,0.46,0.3,Orthodox,155,26,0.0,0.0,1.0,2.6666666666666665,1500.4130023795187,1514.3296966020268,2.52,0,0.0,0.0,0.0,1.0,0.3333333333333333,8
Jeff Molina,3,1,0,2,0,167.64,175.26,7.25,0.0,0.48,0.0,Orthodox,125,24,0.3333333333333333,0.0,0.6666666666666666,2.6666666666666665,1534.1370666779542,1492.4091346179066,5.04,3,2.5,0.0,0.0,0.0,1.0,8
Zhalgas Zhumagulov,1,0,1,0,3,162.56,167.64,5.24,1.3,0.43,0.2,Switch,125,33,0.0,1.0,0.0,2.0,1477.2274038537198,1501.9718128913607,5.86,0,5.0,1.0,0.0,1.0,0.25,8
Felipe Colares,2,0,0,2,3,172.72,175.26,2.17,1.88,0.45,0.5,Orthodox,145,28,0.0,0.0,1.0,3.0,1514.5977839952552,1503.6491274099628,4.65,0,0.0,0.0,0.0,1.0,0.4,15
Louis Smolka,8,4,2,2,8,175.26,172.72,4.67,1.69,0.47,1.8,Orthodox,135,30,0.5,0.25,0.25,2.125,1503.511878206446,1498.274877848308,4.11,0,5.0,1.0,1.0,0.0,0.5,34
Frank Camacho,2,1,0,1,5,177.8,185.42,6.56,1.11,0.46,0.0,Orthodox,155,32,0.5,0.0,0.5,2.142857142857143,1480.0,1500.0,7.44,0,0.0,1.0,0.0,0.0,0.2857142857142857,15
Alan Patrick,5,1,0,4,3,180.34,187.96,1.82,3.01,0.4,0.3,Southpaw,155,38,0.2,0.0,0.8,2.875,1486.243321777966,1500.1122338790606,2.95,0,0.0,0.0,0.0,1.0,0.625,23
Carla Esparza,9,1,1,7,4,154.94,160.02,2.16,3.22,0.4,0.3,Orthodox,115,34,0.1111111111111111,0.1111111111111111,0.7777777777777778,2.8461538461538463,1551.2820572818623,1513.2331399728016,2.69,5,2.5,0.0,0.0,0.0,0.6923076923076923,37
Melissa Gatto,2,2,0,0,0,165.1,175.26,3.78,1.47,0.49,0.5,Orthodox,135,26,1.0,0.0,0.0,2.5,1538.2166167811818,1504.023086337321,3.13,2,5.0,0.0,0.0,0.0,1.0,5
Ariane Carnelossi,2,1,1,0,1,157.48,154.94,2.87,1.37,0.39,0.3,Orthodox,115,29,0.5,0.5,0.0,2.6666666666666665,1513.6086473194014,1501.063423343041,4.72,2,5.0,1.0,0.0,0.0,0.6666666666666666,8
Tristan Connelly,1,0,0,1,1,177.8,172.72,3.31,0.33,0.51,0.3,Orthodox,145,36,0.0,0.0,1.0,3.0,1499.3528000084657,1495.5473014267666,2.96,0,0.0,0.0,0.0,1.0,0.5,6
Sergey Khandozhko,1,0,0,1,1,185.42,187.96,3.41,0.76,0.41,0.0,Orthodox,170,29,0.0,0.0,1.0,3.0,1500.0,1482.4966116818684,2.37,0,0.0,0.0,0.0,0.0,0.5,6
Ike Villanueva,1,1,0,0,4,185.42,185.42,3.66,0.6,0.38,0.0,Orthodox,205,38,1.0,0.0,0.0,1.6,1445.0402608554282,1495.4802591190685,7.24,0,5.0,4.0,0.0,0.0,0.2,8
TJ Laramie,1,1,0,0,1,167.64,167.64,1.49,1.44,0.5,0.0,Orthodox,145,24,1.0,0.0,0.0,1.0,1487.0504702906808,1514.8286885781897,2.64,0,0.0,0.0,1.0,0.0,0.5,2
